"Fecha","Isla","Provincia","Hospital","Hospitalizados","UCI - Críticas con respirador","UCI - Críticas sin respirador","Total","Fuente"
"16/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"17/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"18/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"19/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"20/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"21/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"22/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","1","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"23/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"29/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"30/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"31/07/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"01/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"02/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"03/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"04/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"05/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"06/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"07/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"10/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"11/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"12/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"13/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"14/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"15/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"16/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"17/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"18/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"19/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"20/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"21/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"22/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"23/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","2","0","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"29/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","1","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"30/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","1","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"31/08/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","1","1","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"01/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"02/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"03/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","2","1","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"04/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","2","0","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"05/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"06/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","5","1","0","6","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"07/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","5","2","0","7","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","6","2","0","8","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","9","2","0","11","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"10/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","7","3","0","10","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"11/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","8","3","0","11","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"12/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","9","2","0","11","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"13/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","9","3","0","12","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"14/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","9","2","0","11","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"15/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","10","2","0","12","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"16/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura","5","3","0","8","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/03/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/03/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/03/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/03/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/03/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","2","0","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"29/03/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","2","0","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"30/03/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","3","0","0","3","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"31/03/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"01/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"02/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"03/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"04/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","2","0","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"05/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","2","0","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"06/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"07/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","2","0","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","1","0","0","1","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"10/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","2","0","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"11/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","2","0","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"12/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","2","0","0","2","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"13/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"14/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"15/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"16/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"17/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"18/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"19/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"20/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"21/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"22/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"23/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/04/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
