"code","municipio","positivo","poblacion","ia","fallecidos","fatalidad","date","weekly_deaths","weekly_cases","ia7","ia14","provin_code","province"
"48061","MARURI-JATABE",15,928,1616.4,0,0,2020-09-07,0,9,969.8,1077.6,"48","Gipuzkoa"
"20901","MENDARO",21,2139,981.8,0,0,2020-09-07,0,10,467.5,561,"20","Bizkaia"
"48062","MENDATA",5,408,1225.5,0,0,2020-09-07,0,0,0,245.1,"48","Gipuzkoa"
"48063","MENDEXA",5,485,1030.9,0,0,2020-09-07,0,1,206.2,206.2,"48","Gipuzkoa"
"48064","MEÑAKA",13,713,1823.3,0,0,2020-09-07,0,1,140.3,1122,"48","Gipuzkoa"
"01039","MOREDA DE ALAVA/MOREDA ARABA",3,278,1079.1,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48066","MORGA",7,391,1790.3,0,0,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"48068","MUNDAKA",54,1844,2928.4,6,11.1,2020-09-07,0,0,0,108.4,"48","Gipuzkoa"
"48069","MUNGIA",333,17349,1919.4,5,1.5,2020-09-07,0,109,628.3,945.3,"48","Gipuzkoa"
"48007","MUNITIBAR-ARBATZEGI GERRIKAITZ",2,457,437.6,0,0,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"48908","MURUETA",6,304,1973.7,0,0,2020-09-07,0,0,0,986.9,"48","Gipuzkoa"
"48071","MUSKIZ",129,7456,1730.2,4,3.1,2020-09-07,0,7,93.9000000000001,187.8,"48","Gipuzkoa"
"20057","MUTILOA",4,250,1600,0,0,2020-09-07,0,1,400,400,"20","Bizkaia"
"20056","MUTRIKU",105,5334,1968.5,1,1,2020-09-07,0,4,75,300,"20","Bizkaia"
"48067","MUXIKA",36,1482,2429.1,0,0,2020-09-07,0,6,404.8,1484.4,"48","Gipuzkoa"
"48909","NABARNIZ",8,242,3305.8,0,0,2020-09-07,0,2,826.5,2066.1,"48","Gipuzkoa"
"20063","OIARTZUN",62,10351,599,0,0,2020-09-07,0,14,135.3,173.9,"20","Bizkaia"
"01042","OKONDO",11,1204,913.6,1,9.1,2020-09-07,0,2,166.1,249.1,"01","Araba/Álava"
"20058","OLABERRIA",2,914,218.8,0,0,2020-09-07,0,0,0,109.4,"20","Bizkaia"
"48073","ONDARROA",151,8590,1757.9,3,2,2020-09-07,0,29,337.6,628.7,"48","Gipuzkoa"
"20059","OÑATI",116,11355,1021.576398,5,4.3,2020-09-07,1,11,96.8736239,202.5539409,"20","Bizkaia"
"20076","ORDIZIA",189,9970,1895.7,24,12.7,2020-09-07,0,15,150.5,331,"20","Bizkaia"
"20060","OREXA",1,110,909.1,0,0,2020-09-07,0,0,0,0,"20","Bizkaia"
"20061","ORIO",79,6061,1303.4,1,1.3,2020-09-07,0,3,49.5,181.5,"20","Bizkaia"
"20062","ORMAIZTEGI",8,1295,617.8,0,0,2020-09-07,0,3,231.7,231.7,"20","Bizkaia"
"48075","OROZKO",33,2613,1262.9,3,9.1,2020-09-07,0,1,38.3000000000002,114.8,"48","Gipuzkoa"
"48083","ORTUELLA",116,8350,1389.2,1,0.9,2020-09-07,0,16,191.6,359.3,"48","Gipuzkoa"
"48072","OTXANDIO",17,1337,1271.5,1,5.9,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"01043","OYON-OION",69,3497,1973.1,1,1.4,2020-09-07,0,9,257.3,514.7,"01","Araba/Álava"
"20064","PASAIA",162,16711,969.4,4,2.5,2020-09-07,0,22,131.6,347.1,"20","Bizkaia"
"01044","PEÑACERRADA/URIZAHARRA",1,287,348.4,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48077","PLENTZIA",70,4363,1604.4,3,4.3,2020-09-07,1,7,160.4,343.8,"48","Gipuzkoa"
"48078","PORTUGALETE",834,46191,1805.5,18,2.2,2020-09-07,0,67,145,322.5,"48","Gipuzkoa"
"01047","RIBERA BAJA/ERRIBERA BEITIA",14,1560,897.4,0,0,2020-09-07,0,0,0,192.3,"01","Araba/Álava"
"01052","SAMANIEGO",19,238,7983.2,3,15.8,2020-09-07,0,0,0,0,"01","Araba/Álava"
"01053","SAN MILLAN/DONEMILIAGA",4,737,542.7,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48082","SANTURTZI",764,45690,1672.1,33,4.3,2020-09-07,0,49,107.2,234.1,"48","Gipuzkoa"
"20070","SEGURA",7,1523,459.6,0,0,2020-09-07,0,1,65.6,65.6,"20","Bizkaia"
"48084","SESTAO",589,27146,2169.7,33,5.6,2020-09-07,1,51,187.8,478.8,"48","Gipuzkoa"
"48904","SONDIKA",88,4489,1960.3,2,2.3,2020-09-07,0,4,89.0999999999999,155.9,"48","Gipuzkoa"
"48085","SOPELA",250,12947,1930.9,9,3.6,2020-09-07,0,30,231.7,386.1,"48","Gipuzkoa"
"48086","SOPUERTA",107,2468,4335.5,13,12.1,2020-09-07,0,3,121.6,283.6,"48","Gipuzkoa"
"20065","SORALUZE-PLACENCIA DE LAS ARMA",47,3937,1193.8,0,0,2020-09-07,0,9,228.6,355.6,"20","Bizkaia"
"48076","SUKARRIETA",3,336,892.9,0,0,2020-09-07,0,0,0,297.7,"48","Gipuzkoa"
"20071","TOLOSA",284,19270,1473.8,20,7,2020-09-07,0,28,145.3,332.1,"20","Bizkaia"
"48087","TRUCIOS-TURTZIOZ",10,512,1953.1,0,0,2020-09-07,0,1,195.3,195.3,"48","Gipuzkoa"
"48088","UBIDE",5,177,2824.9,0,0,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"48065","UGAO-MIRABALLES",67,4114,1628.6,2,3,2020-09-07,0,7,170.2,388.9,"48","Gipuzkoa"
"48089","URDULIZ",69,4294,1606.9,2,2.9,2020-09-07,1,12,279.5,395.9,"48","Gipuzkoa"
"48074","URDUÑA/ORDUÑA",60,4274,1403.8,0,0,2020-09-07,0,7,163.7,210.5,"48","Gipuzkoa"
"01054","URKABUSTAIZ",18,1435,1254.4,1,5.6,2020-09-07,0,0,0,0,"01","Araba/Álava"
"20072","URNIETA",63,6190,1017.8,0,0,2020-09-07,0,15,242.4,500.8,"20","Bizkaia"
"20077","URRETXU",51,6802,749.8,1,2,2020-09-07,0,11,161.7,294.1,"20","Bizkaia"
"20073","USURBIL",31,6318,490.7,0,0,2020-09-07,0,1,15.9,79.2,"20","Bizkaia"
"01055","VALDEGOVIA/GAUBEA",4,1069,374.2,1,25,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48080","VALLE DE TRAPAGA-TRAPAGARAN",249,11875,2096.8,9,3.6,2020-09-07,0,19,160,454.7,"48","Gipuzkoa"
"01057","VILLABUENA DE ALAVA/ESKUERNAGA",2,304,657.9,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"01059","VITORIA-GASTEIZ",7501,246149,3047.3,343,4.6,2020-09-07,5,542,220.2,450.9,"01","Araba/Álava"
"01060","YECORA/IEKORA",6,257,2334.6,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48095","ZALDIBAR",37,3056,1210.7,1,2.7,2020-09-07,0,3,98.1000000000001,229,"48","Gipuzkoa"
"20078","ZALDIBIA",8,1630,490.8,1,12.5,2020-09-07,0,0,0,0,"20","Bizkaia"
"01061","ZALDUONDO",2,194,1030.9,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48096","ZALLA",118,8438,1398.4,1,0.8,2020-09-07,0,14,165.9,343.6,"48","Gipuzkoa"
"01062","ZAMBRANA",15,436,3440.4,0,0,2020-09-07,0,0,0,688.1,"01","Araba/Álava"
"48905","ZAMUDIO",69,3274,2107.5,2,2.9,2020-09-07,1,3,91.5999999999999,213.8,"48","Gipuzkoa"
"48097","ZARATAMO",18,1631,1103.6,1,5.6,2020-09-07,0,4,245.2,367.9,"48","Gipuzkoa"
"20079","ZARAUTZ",418,23301,1793.9,23,5.5,2020-09-07,0,14,60.1000000000001,218.9,"20","Bizkaia"
"48024","ZEANURI",8,1258,635.9,0,0,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"48025","ZEBERIO",9,1065,845.1,0,0,2020-09-07,0,0,0,93.9,"48","Gipuzkoa"
"20025","ZEGAMA",20,1532,1305.5,0,0,2020-09-07,0,0,0,0,"20","Bizkaia"
"20027","ZESTOA",18,3833,469.6,0,0,2020-09-07,0,1,26.1,156.5,"20","Bizkaia"
"48913","ZIERBENA",23,1493,1540.5,0,0,2020-09-07,0,4,267.9,468.8,"48","Gipuzkoa"
"01018","ZIGOITIA",26,1712,1518.7,0,0,2020-09-07,0,2,116.8,233.7,"01","Araba/Álava"
"48915","ZIORTZA-BOLIBAR",4,451,886.9,0,0,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"20028","ZIZURKIL",38,3029,1254.5,1,2.6,2020-09-07,0,6,198,462.2,"20","Bizkaia"
"01063","ZUIA",75,2365,3171.2,2,2.7,2020-09-07,0,5,211.4,676.5,"01","Araba/Álava"
"20081","ZUMAIA",84,9825,855,6,7.1,2020-09-07,0,2,20.4,101.8,"20","Bizkaia"
"20080","ZUMARRAGA",122,9767,1249.1,15,12.3,2020-09-07,0,19,194.5,286.7,"20","Bizkaia"
NA,"OTROS",375,NA,NA,NA,NA,2020-09-07,NA,30,NA,NA,NA,"Otros"
"48001","ABADIÑO",93,7695,1208.6,4,4.3,2020-09-14,0,8,104,220.9,"48","Gipuzkoa"
"48002","ABANTO Y CIERVANA-ABANTO ZIERB",162,9476,1709.6,7,4.3,2020-09-14,0,17,179.4,401,"48","Gipuzkoa"
"20002","ADUNA",5,480,1041.7,1,20,2020-09-14,0,0,0,0,"20","Bizkaia"
"01051","SALVATIERRA/AGURAIN",126,5296,2379.2,14,11.1,2020-09-14,0,15,283.3,415.5,"01","Araba/Álava"
"20016","AIA",25,1998,1251.3,0,0,2020-09-14,0,3,150.2,300.3,"20","Bizkaia"
"20003","AIZARNAZABAL",7,763,917.4,0,0,2020-09-14,0,0,0,0,"20","Bizkaia"
"48911","AJANGIZ",5,453,1103.8,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"20004","ALBIZTUR",1,296,337.8,0,0,2020-09-14,0,0,0,0,"20","Bizkaia"
"20005","ALEGIA",14,1751,799.5,1,7.1,2020-09-14,0,0,0,57.1,"20","Bizkaia"
"01001","ALEGRIA-DULANTZI",48,3075,1561,1,2.1,2020-09-14,0,8,260.2,325.2,"01","Araba/Álava"
"20006","ALKIZA",7,346,2023.1,0,0,2020-09-14,0,1,289,867,"20","Bizkaia"
"48912","ALONSOTEGI",30,2852,1051.9,1,3.3,2020-09-14,0,5,175.3,210.4,"48","Gipuzkoa"
"20906","ALTZAGA",1,188,531.9,0,0,2020-09-14,0,0,0,0,"20","Bizkaia"
"20007","ALTZO",10,367,2724.8,0,0,2020-09-14,0,0,0,272.5,"20","Bizkaia"
"20008","AMEZKETA",7,907,771.8,1,14.3,2020-09-14,0,1,110.3,220.5,"20","Bizkaia"
"48003","AMOREBIETA-ETXANO",302,19119,1579.6,18,6,2020-09-14,0,15,78.5,204,"48","Gipuzkoa"
"01002","AMURRIO",176,10419,1689.2,8,4.5,2020-09-14,0,4,38.4000000000001,76.8,"01","Araba/Álava"
"20009","ANDOAIN",154,14945,1030.4,3,1.9,2020-09-14,0,28,187.3,254.2,"20","Bizkaia"
"20010","ANOETA",19,2036,933.2,1,5.3,2020-09-14,0,0,0,147.3,"20","Bizkaia"
"20011","ANTZUOLA",15,2201,681.5,0,0,2020-09-14,0,3,136.3,227.2,"20","Bizkaia"
"20012","ARAMA",4,202,1980.2,0,0,2020-09-14,0,2,990.1,990.1,"20","Bizkaia"
"01003","ARAMAIO",7,1506,464.8,0,0,2020-09-14,0,1,66.4,132.8,"01","Araba/Álava"
"48006","ARANTZAZU",4,377,1061,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48093","AREATZA",24,1215,1975.3,0,0,2020-09-14,0,1,82.3,246.9,"48","Gipuzkoa"
"20013","ARETXABALETA",115,7098,1620.2,7,6.1,2020-09-14,0,7,98.6000000000001,253.6,"20","Bizkaia"
"01006","ARMIÑON",3,223,1345.3,0,0,2020-09-14,0,0,0,0,"01","Araba/Álava"
"01037","ARRAIA-MAEZTU",4,732,546.4,0,0,2020-09-14,0,0,0,0,"01","Araba/Álava"
"20055","ARRASATE/MONDRAGON",444,22058,2012.9,38,8.6,2020-09-14,0,60,272,362.7,"20","Bizkaia"
"01008","ARRATZUA-UBARRUNDIA",24,1033,2323.3,0,0,2020-09-14,0,2,193.6,290.4,"01","Araba/Álava"
"48010","ARRIETA",8,566,1413.4,0,0,2020-09-14,0,1,176.7,883.4,"48","Gipuzkoa"
"48011","ARRIGORRIAGA",228,11882,1918.9,12,5.3,2020-09-14,0,14,117.9,269.3,"48","Gipuzkoa"
"48023","ARTEA",9,722,1246.5,0,0,2020-09-14,0,1,138.5,415.5,"48","Gipuzkoa"
"48008","ARTZENTALES",12,692,1734.1,0,0,2020-09-14,0,1,144.5,433.5,"48","Gipuzkoa"
"01004","ARTZINIEGA",37,1922,1925.1,1,2.7,2020-09-14,0,2,104.1,104.1,"01","Araba/Álava"
"01009","ASPARRENA",17,1609,1056.6,0,0,2020-09-14,0,0,0,124.3,"01","Araba/Álava"
"20014","ASTEASU",24,1550,1548.4,0,0,2020-09-14,0,1,64.5,258.1,"20","Bizkaia"
"20903","ASTIGARRAGA",52,6180,841.4,0,0,2020-09-14,0,6,97.1,258.9,"20","Bizkaia"
"20015","ATAUN",5,1745,286.5,0,0,2020-09-14,0,0,0,0,"20","Bizkaia"
"48091","ATXONDO",18,1414,1273,0,0,2020-09-14,0,1,70.7,212.2,"48","Gipuzkoa"
"48070","AULESTI",39,665,5864.7,1,2.6,2020-09-14,1,3,451.2,1954.9,"48","Gipuzkoa"
"01010","AYALA/AIARA",77,2901,2654.3,1,1.3,2020-09-14,0,0,0,0,"01","Araba/Álava"
"20017","AZKOITIA",98,11989,817.4,2,2,2020-09-14,0,22,183.5,300.3,"20","Bizkaia"
"20018","AZPEITIA",241,15055,1600.8,1,0.4,2020-09-14,0,21,139.5,325.5,"20","Bizkaia"
"48012","BAKIO",36,2639,1364.2,1,2.8,2020-09-14,0,11,416.9,530.6,"48","Gipuzkoa"
"48090","BALMASEDA",176,7595,2317.3,18,10.2,2020-09-14,0,8,105.3,144.8,"48","Gipuzkoa"
"01011","BAÑOS DE EBRO/MAÑUETA",4,323,1238.4,0,0,2020-09-14,0,0,0,0,"01","Araba/Álava"
"48013","BARAKALDO",2427,98497,2464,100,4.1,2020-09-14,2,147,149.2,316.7,"48","Gipuzkoa"
"48014","BARRIKA",54,1528,3534,3,5.6,2020-09-14,1,2,130.9,327.2,"48","Gipuzkoa"
"01013","BARRUNDIA",16,945,1693.1,0,0,2020-09-14,0,2,211.6,211.6,"01","Araba/Álava"
"48015","BASAURI",884,40711,2171.4,79,8.9,2020-09-14,0,42,103.2,201.4,"48","Gipuzkoa"
"20019","BEASAIN",123,13969,880.5,6,4.9,2020-09-14,0,21,150.3,250.5,"20","Bizkaia"
"48092","BEDIA",27,1054,2561.7,1,3.7,2020-09-14,0,4,379.5,853.9,"48","Gipuzkoa"
"20021","BELAUNTZA",3,258,1162.8,0,0,2020-09-14,0,0,0,387.6,"20","Bizkaia"
"48016","BERANGO",144,7230,1991.7,0,0,2020-09-14,0,7,96.8,207.5,"48","Gipuzkoa"
"01014","BERANTEVILLA",6,488,1229.5,0,0,2020-09-14,0,0,0,0,"01","Araba/Álava"
"20022","BERASTEGI",14,1053,1329.5,0,0,2020-09-14,0,4,379.8,949.6,"20","Bizkaia"
"20074","BERGARA",165,15004,1099.7,5,3,2020-09-14,1,13,86.6,153.3,"20","Bizkaia"
"48017","BERMEO",286,16880,1694.3,17,5.9,2020-09-14,0,12,71.0999999999999,254.7,"48","Gipuzkoa"
"01016","BERNEDO",9,517,1740.8,0,0,2020-09-14,0,1,193.4,193.4,"01","Araba/Álava"
"48018","BERRIATUA",33,1251,2637.9,0,0,2020-09-14,0,2,159.9,639.5,"48","Gipuzkoa"
"48019","BERRIZ",30,4701,638.2,1,3.3,2020-09-14,0,3,63.9000000000001,234,"48","Gipuzkoa"
"20024","BIDANIA-GOIATZ",11,557,1974.9,0,0,2020-09-14,0,3,538.6,538.6,"20","Bizkaia"
"48020","BILBAO",10342,343430,3011.4,424,4.1,2020-09-14,13,694,202.1,422.8,"48","Gipuzkoa"
"20075","VILLABONA",104,5906,1760.9,2,1.9,2020-09-14,0,21,355.5,677.3,"20","Bizkaia"
"48021","BUSTURIA",59,1607,3671.4,6,10.2,2020-09-14,0,0,0,186.6,"48","Gipuzkoa"
"01017","CAMPEZO/KANPEZU",22,1066,2063.8,3,13.6,2020-09-14,0,2,187.6,187.6,"01","Araba/Álava"
"20029","DEBA",82,5445,1506,1,1.2,2020-09-14,0,31,569.4,697.9,"20","Bizkaia"
"48901","DERIO",137,6472,2116.8,1,0.7,2020-09-14,1,10,154.5,278.1,"48","Gipuzkoa"
"48026","DIMA",7,1431,489.2,1,14.3,2020-09-14,0,2,139.8,139.8,"48","Gipuzkoa"
"20069","DONOSTIA / SAN SEBASTIAN",3100,181652,1706.6,89,2.9,2020-09-14,7,419,230.7,511.5,"20","Bizkaia"
"48027","DURANGO",480,29436,1630.7,16,3.3,2020-09-14,0,55,186.9,377.1,"48","Gipuzkoa"
"20030","EIBAR",575,27246,2110.4,27,4.7,2020-09-14,1,38,139.5,227.6,"20","Bizkaia"
"48031","ELANTXOBE",5,362,1381.2,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"01021","ELBURGO/BURGELU",14,627,2232.9,1,7.1,2020-09-14,0,3,478.5,638,"01","Araba/Álava"
"01022","ELCIEGO",17,1038,1637.8,1,5.9,2020-09-14,0,6,578.1,578.1,"01","Araba/Álava"
"20033","ELGETA",14,1139,1229.1,1,7.1,2020-09-14,0,0,0,0,"20","Bizkaia"
"20032","ELGOIBAR",192,11585,1657.3,4,2.1,2020-09-14,0,6,51.8,129.5,"20","Bizkaia"
"48032","ELORRIO",102,7441,1370.8,4,3.9,2020-09-14,2,9,121,188.2,"48","Gipuzkoa"
"01023","ELVILLAR/BILAR",4,355,1126.8,0,0,2020-09-14,0,0,0,0,"01","Araba/Álava"
"48902","ERANDIO",706,24297,2905.7,23,3.3,2020-09-14,1,55,226.4,506.2,"48","Gipuzkoa"
"48033","EREÑO",1,264,378.8,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48034","ERMUA",460,16039,2868,21,4.6,2020-09-14,0,10,62.3000000000002,155.9,"48","Gipuzkoa"
"20067","ERRENTERIA",378,40141,941.7,7,1.9,2020-09-14,0,56,139.5,236.7,"20","Bizkaia"
"20066","ERREZIL",5,628,796.2,0,0,2020-09-14,0,0,0,477.7,"20","Bizkaia"
"01046","ERRIBERAGOITIA/RIBERA ALTA",18,836,2153.1,0,0,2020-09-14,0,1,119.6,119.6,"01","Araba/Álava"
"48079","ERRIGOITI",11,484,2272.7,0,0,2020-09-14,0,0,0,206.6,"48","Gipuzkoa"
"20034","ESKORIATZA",37,4065,910.2,2,5.4,2020-09-14,0,3,73.8000000000001,123,"20","Bizkaia"
"48029","ETXEBARRI",187,11338,1649.3,6,3.2,2020-09-14,0,17,149.9,229.3,"48","Gipuzkoa"
"48030","ETXEBARRIA",9,751,1198.4,0,0,2020-09-14,0,1,133.2,399.5,"48","Gipuzkoa"
"20035","EZKIO-ITSASO",2,644,310.6,0,0,2020-09-14,0,0,0,0,"20","Bizkaia"
"48906","FORUA",18,916,1965.1,0,0,2020-09-14,0,0,0,109.2,"48","Gipuzkoa"
"48035","FRUIZ",7,543,1289.1,0,0,2020-09-14,0,1,184.1,920.8,"48","Gipuzkoa"
"48036","GALDAKAO",590,29389,2007.6,35,5.9,2020-09-14,2,26,88.5,268.9,"48","Gipuzkoa"
"48037","GALDAMES",11,836,1315.8,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48038","GAMIZ-FIKA",12,1374,873.4,0,0,2020-09-14,0,1,72.8,218.4,"48","Gipuzkoa"
"48040","GATIKA",23,1648,1395.6,0,0,2020-09-14,0,5,303.4,424.7,"48","Gipuzkoa"
"48041","GAUTEGIZ ARTEAGA",14,854,1639.3,1,7.1,2020-09-14,0,0,0,234.1,"48","Gipuzkoa"
"48046","GERNIKA-LUMO",390,16725,2331.8,3,0.8,2020-09-14,1,17,101.6,263,"48","Gipuzkoa"
"20039","GETARIA",53,2846,1862.3,3,5.7,2020-09-14,0,1,35.2,105.4,"20","Bizkaia"
"48044","GETXO",1630,77088,2114.5,52,3.2,2020-09-14,3,164,212.8,429.4,"48","Gipuzkoa"
"48047","GIZABURUAGA",1,210,476.2,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48042","GORDEXOLA",38,1724,2204.2,1,2.6,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48043","GORLIZ",102,5825,1751.1,2,2,2020-09-14,0,13,223.2,480.7,"48","Gipuzkoa"
"48045","GÜEÑES",134,6564,2041.4,4,3,2020-09-14,0,3,45.7,274.2,"48","Gipuzkoa"
"20040","HERNANI",268,20013,1339.1,4,1.5,2020-09-14,1,46,229.8,574.6,"20","Bizkaia"
"20041","HERNIALDE",10,305,3278.7,0,0,2020-09-14,0,6,1967.2,2623,"20","Bizkaia"
"20036","HONDARRIBIA",177,16937,1045,1,0.6,2020-09-14,0,34,200.7,413.2,"20","Bizkaia"
"20042","IBARRA",74,4258,1737.9,1,1.4,2020-09-14,0,9,211.4,446.2,"20","Bizkaia"
"48048","IBARRANGELU",15,625,2400,0,0,2020-09-14,0,0,0,800,"48","Gipuzkoa"
"20043","IDIAZABAL",10,2388,418.8,0,0,2020-09-14,0,0,0,0,"20","Bizkaia"
"48094","IGORRE",57,4163,1369.2,0,0,2020-09-14,0,6,144.1,288.2,"48","Gipuzkoa"
"20044","IKAZTEGIETA",22,506,4347.8,0,0,2020-09-14,0,5,988.1,3754.9,"20","Bizkaia"
"20045","IRUN",676,59899,1128.6,16,2.4,2020-09-14,0,99,165.3,347.3,"20","Bizkaia"
"01901","IRUÑA OKA/IRUÑA DE OCA",46,3514,1309,0,0,2020-09-14,0,0,0,28.4000000000001,"01","Araba/Álava"
"20046","IRURA",31,1811,1711.8,4,12.9,2020-09-14,0,0,0,165.7,"20","Bizkaia"
"01027","IRURAIZ-GAUNA",11,531,2071.6,1,9.1,2020-09-14,0,0,0,0,"01","Araba/Álava"
"48049","ISPASTER",4,741,539.8,0,0,2020-09-14,0,0,0,269.9,"48","Gipuzkoa"
"20047","ITSASONDO",12,718,1671.3,0,0,2020-09-14,0,4,557.1,557.1,"20","Bizkaia"
"48910","IURRETA",60,3689,1626.5,3,5,2020-09-14,0,15,406.7,569.3,"48","Gipuzkoa"
"48050","IZURTZA",2,289,692,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48022","KARRANTZA HARANA/CARRANZA",48,2806,1710.6,1,2.1,2020-09-14,0,8,285.1,427.6,"48","Gipuzkoa"
"48907","KORTEZUBI",9,437,2059.5,2,22.2,2020-09-14,0,0,0,686.5,"48","Gipuzkoa"
"01028","LABASTIDA/BASTIDA",44,1492,2949.1,3,6.8,2020-09-14,0,0,0,0,"01","Araba/Álava"
"01031","LAGUARDIA",6,1549,387.3,0,0,2020-09-14,0,2,129.1,129.1,"01","Araba/Álava"
"01032","LANCIEGO/LANTZIEGO",3,724,414.4,0,0,2020-09-14,0,0,0,0,"01","Araba/Álava"
"48051","LANESTOSA",2,276,724.6,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"01902","LANTARON",10,942,1061.6,0,0,2020-09-14,0,0,0,0,"01","Araba/Álava"
"01033","LAPUEBLA DE LABARCA",7,882,793.7,1,14.3,2020-09-14,0,1,113.4,113.4,"01","Araba/Álava"
"48052","LARRABETZU",22,2053,1071.6,0,0,2020-09-14,0,6,292.3,341,"48","Gipuzkoa"
"20902","LASARTE-ORIA",280,18825,1487.4,4,1.4,2020-09-14,0,47,249.7,573.7,"20","Bizkaia"
"01036","LAUDIO/LLODIO",275,18345,1499,9,3.3,2020-09-14,0,12,65.4000000000001,185.3,"01","Araba/Álava"
"48053","LAUKIZ",31,1165,2660.9,1,3.2,2020-09-14,0,2,171.6,515,"48","Gipuzkoa"
"20049","LAZKAO",39,5549,702.8,0,0,2020-09-14,0,8,144.1,162.2,"20","Bizkaia"
"20050","LEABURU",2,363,551,0,0,2020-09-14,0,0,0,275.5,"20","Bizkaia"
"20051","LEGAZPI",52,8430,616.8,1,1.9,2020-09-14,0,2,23.6999999999999,47.4,"20","Bizkaia"
"20052","LEGORRETA",26,1489,1746.1,1,3.8,2020-09-14,0,1,67.0999999999999,470.1,"20","Bizkaia"
"01058","LEGUTIO",32,1795,1782.7,0,0,2020-09-14,0,0,0,334.2,"01","Araba/Álava"
"48054","LEIOA",558,31188,1789.1,15,2.7,2020-09-14,1,47,150.6,323.8,"48","Gipuzkoa"
"48057","LEKEITIO",107,7246,1476.7,1,0.9,2020-09-14,0,17,234.6,565.9,"48","Gipuzkoa"
"48055","LEMOA",50,3610,1385,0,0,2020-09-14,0,5,138.5,304.7,"48","Gipuzkoa"
"48056","LEMOIZ",22,1238,1777.1,1,4.5,2020-09-14,0,2,161.6,323.1,"48","Gipuzkoa"
"01034","LEZA",2,217,921.7,0,0,2020-09-14,0,0,0,0,"01","Araba/Álava"
"48081","LEZAMA",33,2383,1384.8,0,0,2020-09-14,0,7,293.7,419.6,"48","Gipuzkoa"
"20053","LEZO",70,6102,1147.2,2,2.9,2020-09-14,0,6,98.4000000000001,360.6,"20","Bizkaia"
"20054","LIZARTZA",9,647,1391,0,0,2020-09-14,0,1,154.5,154.5,"20","Bizkaia"
"48903","LOIU",125,2355,5307.9,18,14.4,2020-09-14,0,11,467.099999999999,806.799999999999,"48","Gipuzkoa"
"48058","MALLABIA",10,1174,851.8,0,0,2020-09-14,0,0,0,85.1999999999999,"48","Gipuzkoa"
"48059","MAÑARIA",2,516,387.6,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48060","MARKINA-XEMEIN",88,4964,1772.8,3,3.4,2020-09-14,0,14,282.1,523.8,"48","Gipuzkoa"
"48061","MARURI-JATABE",18,928,1939.7,0,0,2020-09-14,0,3,323.3,1293.1,"48","Gipuzkoa"
"20901","MENDARO",21,2139,981.8,0,0,2020-09-14,0,0,0,467.5,"20","Bizkaia"
"48062","MENDATA",7,408,1715.7,0,0,2020-09-14,0,2,490.2,490.2,"48","Gipuzkoa"
"48063","MENDEXA",5,485,1030.9,0,0,2020-09-14,0,0,0,206.2,"48","Gipuzkoa"
"48064","MEÑAKA",14,713,1963.5,0,0,2020-09-14,0,1,140.2,280.5,"48","Gipuzkoa"
"01039","MOREDA DE ALAVA/MOREDA ARABA",3,278,1079.1,0,0,2020-09-14,0,0,0,0,"01","Araba/Álava"
"48066","MORGA",7,391,1790.3,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48068","MUNDAKA",54,1844,2928.4,6,11.1,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48069","MUNGIA",388,17349,2236.4,6,1.5,2020-09-14,1,55,317,945.3,"48","Gipuzkoa"
"48007","MUNITIBAR-ARBATZEGI GERRIKAITZ",2,457,437.6,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48908","MURUETA",6,304,1973.7,0,0,2020-09-14,0,0,0,0,"48","Gipuzkoa"
"48071","MUSKIZ",139,7456,1864.3,4,2.9,2020-09-14,0,10,134.1,228,"48","Gipuzkoa"
"20057","MUTILOA",5,250,2000,0,0,2020-09-14,0,1,400,800,"20","Bizkaia"
