"name","date","value","daily_cases_avg7","OSI_NOM_eu"
"Desierto / Urban",2020-06-30,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-10,3,2.4,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-14,0,1.7,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-05,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-05-24,0,0.3,"Barakaldo - Sestao"
"Desierto / Urban",2020-07-30,0,0.4,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-06,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-05-21,0,0.3,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-29,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-23,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-15,0,0.1,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-30,0,1.7,"Barakaldo - Sestao"
"Desierto / Urban",2020-05-31,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-20,1,1.9,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-31,0,1.7,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-28,0,1.6,"Barakaldo - Sestao"
"Desierto / Urban",2020-07-23,1,1.4,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-26,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-09,1,0.1,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-04,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-04,8,3.3,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-22,4,2.7,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-03,2,2.1,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-13,0,0.1,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-17,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-21,1,2,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-25,2,2.4,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-27,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-08,2,3.1,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-12,0,0.1,"Barakaldo - Sestao"
"Desierto / Urban",2020-05-30,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-19,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-08,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-05-29,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-19,4,1.9,"Barakaldo - Sestao"
"Desierto / Urban",2020-05-28,0,0.1,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-19,3,1.7,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-02,7,2,"Barakaldo - Sestao"
"Desierto / Urban",2020-07-11,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-01,1,1.6,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-21,2,2.3,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-16,5,2.1,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-07,0,3,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-28,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-05-20,0,0.4,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-16,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-05-27,0,0.1,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-27,1,1.9,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-18,2,1.3,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-22,3,2.3,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-20,6,2.1,"Barakaldo - Sestao"
"Desierto / Urban",2020-05-18,1,NA,"Barakaldo - Sestao"
"Desierto / Urban",2020-07-22,4,1.3,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-29,5,1.7,"Barakaldo - Sestao"
"Desierto / Urban",2020-09-17,0,1.7,"Barakaldo - Sestao"
"Desierto / Urban",2020-08-18,2,1.6,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-24,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-05-19,0,0.4,"Barakaldo - Sestao"
"Desierto / Urban",2020-07-04,0,0,"Barakaldo - Sestao"
"Desierto / Urban",2020-06-07,0,0,"Barakaldo - Sestao"
"Deusto",2020-09-03,10,10.6,"Bilbao - Basurto"
"Deusto",2020-09-04,14,10.4,"Bilbao - Basurto"
"Deusto",2020-09-10,13,9.6,"Bilbao - Basurto"
"Deusto",2020-09-02,15,12,"Bilbao - Basurto"
"Deusto",2020-07-28,3,0.7,"Bilbao - Basurto"
"Deusto",2020-09-09,6,9.1,"Bilbao - Basurto"
"Deusto",2020-08-03,6,3.1,"Bilbao - Basurto"
"Deusto",2020-07-19,0,0.4,"Bilbao - Basurto"
"Deusto",2020-05-25,0,0.3,"Bilbao - Basurto"
"Deusto",2020-08-31,3,10.6,"Bilbao - Basurto"
"Deusto",2020-09-01,14,11.3,"Bilbao - Basurto"
"Deusto",2020-04-13,2,NA,"Bilbao - Basurto"
"Deusto",2020-08-04,9,4,"Bilbao - Basurto"
"Deusto",2020-07-20,0,0.1,"Bilbao - Basurto"
"Deusto",2020-08-06,11,5.7,"Bilbao - Basurto"
"Deusto",2020-07-29,4,1.3,"Bilbao - Basurto"
"Deusto",2020-08-11,16,11.7,"Bilbao - Basurto"
"Deusto",2020-08-08,8,8.9,"Bilbao - Basurto"
"Deusto",2020-07-24,0,0.1,"Bilbao - Basurto"
"Deusto",2020-07-17,1,0.7,"Bilbao - Basurto"
"Deusto",2020-08-05,8,4.6,"Bilbao - Basurto"
"Deusto",2020-09-20,2,3.1,"Bilbao - Basurto"
"Deusto",2020-07-25,1,0.3,"Bilbao - Basurto"
"Deusto",2020-07-16,0,0.9,"Bilbao - Basurto"
"Deusto",2020-07-18,0,0.7,"Bilbao - Basurto"
"Deusto",2020-08-21,20,12.9,"Bilbao - Basurto"
"Deusto",2020-07-08,0,0.1,"Bilbao - Basurto"
"Deusto",2020-08-24,4,12,"Bilbao - Basurto"
"Deusto",2020-07-26,0,0.3,"Bilbao - Basurto"
"Deusto",2020-08-15,19,12.7,"Bilbao - Basurto"
"Deusto",2020-05-16,0,NA,"Bilbao - Basurto"
"Deusto",2020-07-07,0,0.1,"Bilbao - Basurto"
"Deusto",2020-08-07,16,7.9,"Bilbao - Basurto"
"Deusto",2020-06-21,0,0.3,"Bilbao - Basurto"
"Deusto",2020-07-11,0,0.3,"Bilbao - Basurto"
"Deusto",2020-05-14,0,NA,"Bilbao - Basurto"
"Deusto",2020-09-19,5,3.4,"Bilbao - Basurto"
"Deusto",2020-08-20,25,11.9,"Bilbao - Basurto"
"Deusto",2020-08-10,12,10.7,"Bilbao - Basurto"
"Deusto",2020-06-08,0,0.3,"Bilbao - Basurto"
"Deusto",2020-09-11,21,10.6,"Bilbao - Basurto"
"Deusto",2020-06-03,0,0.1,"Bilbao - Basurto"
"Deusto",2020-05-26,1,0.3,"Bilbao - Basurto"
"Deusto",2020-08-02,4,2.3,"Bilbao - Basurto"
"Deusto",2020-08-30,6,10.7,"Bilbao - Basurto"
"Deusto",2020-07-10,2,0.4,"Bilbao - Basurto"
"Deusto",2020-06-09,1,0.3,"Bilbao - Basurto"
"Deusto",2020-06-14,0,0.1,"Bilbao - Basurto"
"Deusto",2020-05-22,0,0.3,"Bilbao - Basurto"
"Deusto",2020-08-12,7,11.6,"Bilbao - Basurto"
"Deusto",2020-09-07,4,12,"Bilbao - Basurto"
"Deusto",2020-05-27,0,0.3,"Bilbao - Basurto"
"Deusto",2020-08-09,11,9.9,"Bilbao - Basurto"
"Deusto",2020-07-27,0,0.3,"Bilbao - Basurto"
"Deusto",2020-05-31,0,0.1,"Bilbao - Basurto"
"Deusto",2020-05-15,1,NA,"Bilbao - Basurto"
"Deusto",2020-06-11,0,0.3,"Bilbao - Basurto"
"Deusto",2020-05-17,0,NA,"Bilbao - Basurto"
"Deusto",2020-08-13,11,11.6,"Bilbao - Basurto"
"Deusto",2020-06-07,0,0.3,"Bilbao - Basurto"
"Deusto",2020-06-18,0,0.3,"Bilbao - Basurto"
"Deusto",2020-05-21,1,0.4,"Bilbao - Basurto"
"Deusto",2020-08-14,13,11.1,"Bilbao - Basurto"
"Deusto",2020-07-21,0,0.1,"Bilbao - Basurto"
"Deusto",2020-06-12,0,0.3,"Bilbao - Basurto"
"Deusto",2020-06-01,0,0.1,"Bilbao - Basurto"
"Deusto",2020-09-08,3,10.4,"Bilbao - Basurto"
"Deusto",2020-05-23,0,0.3,"Bilbao - Basurto"
"Deusto",2020-07-01,0,0,"Bilbao - Basurto"
"Deusto",2020-09-18,6,4,"Bilbao - Basurto"
"Deusto",2020-06-30,0,0,"Bilbao - Basurto"
"Deusto",2020-08-26,10,13.4,"Bilbao - Basurto"
"Deusto",2020-06-17,1,0.3,"Bilbao - Basurto"
"Deusto",2020-08-16,8,12.3,"Bilbao - Basurto"
"Deusto",2020-07-31,1,1.7,"Bilbao - Basurto"
"Deusto",2020-05-24,0,0.3,"Bilbao - Basurto"
"Deusto",2020-07-30,3,1.6,"Bilbao - Basurto"
"Deusto",2020-08-29,11,10.6,"Bilbao - Basurto"
"Deusto",2020-07-03,0,0,"Bilbao - Basurto"
"Deusto",2020-07-02,0,0,"Bilbao - Basurto"
"Deusto",2020-07-09,0,0.1,"Bilbao - Basurto"
"Deusto",2020-06-10,0,0.3,"Bilbao - Basurto"
"Deusto",2020-09-22,3,3.3,"Bilbao - Basurto"
"Deusto",2020-06-28,0,0,"Bilbao - Basurto"
"Deusto",2020-07-04,1,0.1,"Bilbao - Basurto"
"Deusto",2020-07-22,0,0.1,"Bilbao - Basurto"
"Deusto",2020-07-06,0,0.1,"Bilbao - Basurto"
"Deusto",2020-07-23,1,0.3,"Bilbao - Basurto"
"Deusto",2020-08-01,1,1.7,"Bilbao - Basurto"
"Deusto",2020-06-06,1,0.3,"Bilbao - Basurto"
"Deusto",2020-06-02,1,0.1,"Bilbao - Basurto"
"Deusto",2020-08-28,15,12,"Bilbao - Basurto"
"Deusto",2020-08-23,5,12.7,"Bilbao - Basurto"
"Deusto",2020-08-25,9,12.3,"Bilbao - Basurto"
"Deusto",2020-06-20,0,0.3,"Bilbao - Basurto"
"Deusto",2020-08-27,20,12.7,"Bilbao - Basurto"
"Deusto",2020-06-29,0,0,"Bilbao - Basurto"
"Deusto",2020-09-13,4,8.6,"Bilbao - Basurto"
"Deusto",2020-05-20,0,0.3,"Bilbao - Basurto"
"Deusto",2020-07-13,2,0.9,"Bilbao - Basurto"
"Deusto",2020-05-18,0,NA,"Bilbao - Basurto"
"Deusto",2020-06-19,0,0.3,"Bilbao - Basurto"
"Deusto",2020-06-04,0,0.1,"Bilbao - Basurto"
"Deusto",2020-07-15,0,0.9,"Bilbao - Basurto"
"Deusto",2020-09-06,17,11.9,"Bilbao - Basurto"
"Deusto",2020-09-17,2,6.1,"Bilbao - Basurto"
"Deusto",2020-08-18,7,10.6,"Bilbao - Basurto"
"Deusto",2020-06-13,0,0.1,"Bilbao - Basurto"
"Deusto",2020-05-29,0,0.1,"Bilbao - Basurto"
"Deusto",2020-07-12,2,0.6,"Bilbao - Basurto"
"Deusto",2020-06-05,0,0.1,"Bilbao - Basurto"
"Deusto",2020-05-30,0,0.1,"Bilbao - Basurto"
"Deusto",2020-07-14,0,0.9,"Bilbao - Basurto"
"Deusto",2020-05-28,0,0.1,"Bilbao - Basurto"
"Deusto",2020-09-16,2,7.7,"Bilbao - Basurto"
"Deusto",2020-08-19,2,9.9,"Bilbao - Basurto"
"Deusto",2020-09-21,3,3.1,"Bilbao - Basurto"
"Deusto",2020-09-05,10,10.3,"Bilbao - Basurto"
"Deusto",2020-06-27,0,0,"Bilbao - Basurto"
"Deusto",2020-06-23,0,0.1,"Bilbao - Basurto"
"Deusto",2020-08-22,21,13.1,"Bilbao - Basurto"
"Deusto",2020-09-15,2,8.3,"Bilbao - Basurto"
"Deusto",2020-06-24,0,0.1,"Bilbao - Basurto"
"Deusto",2020-06-15,1,0.3,"Bilbao - Basurto"
"Deusto",2020-08-17,9,11.9,"Bilbao - Basurto"
"Deusto",2020-05-19,1,0.6,"Bilbao - Basurto"
"Deusto",2020-09-12,9,10.4,"Bilbao - Basurto"
"Deusto",2020-09-14,3,8.4,"Bilbao - Basurto"
"Deusto",2020-06-26,0,0,"Bilbao - Basurto"
"Deusto",2020-07-05,0,0.1,"Bilbao - Basurto"
"Deusto",2020-06-25,0,0,"Bilbao - Basurto"
"Deusto",2020-06-16,0,0.1,"Bilbao - Basurto"
"Dumboa",2020-09-04,8,7,"Bidasoa"
"Dumboa",2020-09-07,5,6.3,"Bidasoa"
"Dumboa",2020-06-03,0,0,"Bidasoa"
"Dumboa",2020-09-15,1,3.9,"Bidasoa"
"Dumboa",2020-09-16,4,3.1,"Bidasoa"
"Dumboa",2020-09-02,4,5.7,"Bidasoa"
"Dumboa",2020-09-03,10,6.9,"Bidasoa"
"Dumboa",2020-06-29,0,0.3,"Bidasoa"
"Dumboa",2020-06-02,0,0,"Bidasoa"
"Dumboa",2020-08-06,0,0.6,"Bidasoa"
"Dumboa",2020-05-31,0,0,"Bidasoa"
"Dumboa",2020-06-05,0,0,"Bidasoa"
"Dumboa",2020-05-15,0,NA,"Bidasoa"
"Dumboa",2020-06-28,0,0.3,"Bidasoa"
"Dumboa",2020-09-08,4,5.9,"Bidasoa"
"Dumboa",2020-06-04,0,0,"Bidasoa"
"Dumboa",2020-05-24,0,0,"Bidasoa"
"Dumboa",2020-07-28,0,0,"Bidasoa"
"Dumboa",2020-08-31,9,5,"Bidasoa"
"Dumboa",2020-09-21,2,2,"Bidasoa"
"Dumboa",2020-05-25,0,0,"Bidasoa"
"Dumboa",2020-07-19,0,0.3,"Bidasoa"
"Dumboa",2020-07-29,1,0.1,"Bidasoa"
"Dumboa",2020-08-24,3,2.9,"Bidasoa"
"Dumboa",2020-09-01,7,5.7,"Bidasoa"
"Dumboa",2020-07-01,0,0.1,"Bidasoa"
"Dumboa",2020-05-23,0,0,"Bidasoa"
"Dumboa",2020-08-12,2,0.7,"Bidasoa"
"Dumboa",2020-09-06,3,6.9,"Bidasoa"
"Dumboa",2020-06-23,0,0.1,"Bidasoa"
"Dumboa",2020-05-14,1,NA,"Bidasoa"
"Dumboa",2020-07-03,0,0.1,"Bidasoa"
"Dumboa",2020-05-30,0,0,"Bidasoa"
"Dumboa",2020-06-11,0,0,"Bidasoa"
"Dumboa",2020-05-17,0,NA,"Bidasoa"
"Dumboa",2020-04-13,0,NA,"Bidasoa"
"Dumboa",2020-08-04,0,1.1,"Bidasoa"
"Dumboa",2020-08-03,0,1.1,"Bidasoa"
"Dumboa",2020-08-08,0,0,"Bidasoa"
"Dumboa",2020-09-13,1,5,"Bidasoa"
"Dumboa",2020-08-26,4,3.4,"Bidasoa"
"Dumboa",2020-09-14,0,4.3,"Bidasoa"
"Dumboa",2020-08-30,7,4.1,"Bidasoa"
"Dumboa",2020-06-06,0,0,"Bidasoa"
"Dumboa",2020-08-21,3,2.7,"Bidasoa"
"Dumboa",2020-06-12,0,0,"Bidasoa"
"Dumboa",2020-07-25,0,0,"Bidasoa"
"Dumboa",2020-07-27,0,0,"Bidasoa"
"Dumboa",2020-08-13,2,1,"Bidasoa"
"Dumboa",2020-07-21,0,0.3,"Bidasoa"
"Dumboa",2020-07-26,0,0,"Bidasoa"
"Dumboa",2020-06-19,0,0.1,"Bidasoa"
"Dumboa",2020-09-22,7,2.9,"Bidasoa"
"Dumboa",2020-06-20,0,0.1,"Bidasoa"
"Dumboa",2020-06-27,1,0.3,"Bidasoa"
"Dumboa",2020-07-17,1,0.3,"Bidasoa"
"Dumboa",2020-06-01,0,0,"Bidasoa"
"Dumboa",2020-06-10,0,0,"Bidasoa"
"Dumboa",2020-05-26,0,0,"Bidasoa"
"Dumboa",2020-08-11,1,0.4,"Bidasoa"
"Dumboa",2020-05-16,0,NA,"Bidasoa"
"Dumboa",2020-08-05,0,1,"Bidasoa"
"Dumboa",2020-08-18,2,2.7,"Bidasoa"
"Dumboa",2020-08-28,7,4,"Bidasoa"
"Dumboa",2020-08-23,3,3.3,"Bidasoa"
"Dumboa",2020-08-29,4,3.6,"Bidasoa"
"Dumboa",2020-09-17,3,3.1,"Bidasoa"
"Dumboa",2020-07-24,0,0,"Bidasoa"
"Dumboa",2020-07-18,0,0.3,"Bidasoa"
"Dumboa",2020-08-16,4,1.7,"Bidasoa"
"Dumboa",2020-07-09,1,0.3,"Bidasoa"
"Dumboa",2020-08-17,6,2.6,"Bidasoa"
"Dumboa",2020-07-31,4,1.1,"Bidasoa"
"Dumboa",2020-09-05,7,7.4,"Bidasoa"
"Dumboa",2020-07-07,0,0.1,"Bidasoa"
"Dumboa",2020-06-30,0,0.3,"Bidasoa"
"Dumboa",2020-06-14,0,0,"Bidasoa"
"Dumboa",2020-07-16,1,0.1,"Bidasoa"
"Dumboa",2020-06-21,0,0.1,"Bidasoa"
"Dumboa",2020-05-22,0,0,"Bidasoa"
"Dumboa",2020-08-15,2,1.4,"Bidasoa"
"Dumboa",2020-07-12,0,0.3,"Bidasoa"
"Dumboa",2020-08-02,0,1.1,"Bidasoa"
"Dumboa",2020-07-20,0,0.3,"Bidasoa"
"Dumboa",2020-07-22,0,0.3,"Bidasoa"
"Dumboa",2020-09-12,7,5.3,"Bidasoa"
"Dumboa",2020-06-13,0,0,"Bidasoa"
"Dumboa",2020-07-02,0,0.1,"Bidasoa"
"Dumboa",2020-08-22,7,3.4,"Bidasoa"
"Dumboa",2020-07-11,0,0.3,"Bidasoa"
"Dumboa",2020-07-08,0,0.1,"Bidasoa"
"Dumboa",2020-07-10,0,0.3,"Bidasoa"
"Dumboa",2020-07-15,0,0.1,"Bidasoa"
"Dumboa",2020-08-10,0,0.3,"Bidasoa"
"Dumboa",2020-07-13,0,0.1,"Bidasoa"
"Dumboa",2020-08-20,2,2.4,"Bidasoa"
"Dumboa",2020-06-08,0,0,"Bidasoa"
"Dumboa",2020-05-21,0,0,"Bidasoa"
"Dumboa",2020-08-14,1,1.1,"Bidasoa"
"Dumboa",2020-07-30,3,0.6,"Bidasoa"
"Dumboa",2020-07-23,0,0.1,"Bidasoa"
"Dumboa",2020-05-28,0,0,"Bidasoa"
"Dumboa",2020-09-19,2,1.7,"Bidasoa"
"Dumboa",2020-09-20,1,1.7,"Bidasoa"
"Dumboa",2020-09-09,9,6.6,"Bidasoa"
"Dumboa",2020-06-18,1,0.1,"Bidasoa"
"Dumboa",2020-08-27,2,3.4,"Bidasoa"
"Dumboa",2020-07-04,0,0,"Bidasoa"
"Dumboa",2020-06-09,0,0,"Bidasoa"
"Dumboa",2020-05-18,0,NA,"Bidasoa"
"Dumboa",2020-08-01,0,1.1,"Bidasoa"
"Dumboa",2020-08-25,2,2.9,"Bidasoa"
"Dumboa",2020-06-26,0,0.1,"Bidasoa"
"Dumboa",2020-06-07,0,0,"Bidasoa"
"Dumboa",2020-05-29,0,0,"Bidasoa"
"Dumboa",2020-06-15,0,0,"Bidasoa"
"Dumboa",2020-06-17,0,0,"Bidasoa"
"Dumboa",2020-06-24,1,0.3,"Bidasoa"
"Dumboa",2020-08-07,0,0,"Bidasoa"
"Dumboa",2020-05-27,0,0,"Bidasoa"
"Dumboa",2020-07-14,0,0.1,"Bidasoa"
"Dumboa",2020-09-18,1,2.4,"Bidasoa"
"Dumboa",2020-07-06,1,0.1,"Bidasoa"
"Dumboa",2020-06-25,0,0.3,"Bidasoa"
"Dumboa",2020-07-05,0,0,"Bidasoa"
"Dumboa",2020-08-09,2,0.3,"Bidasoa"
"Dumboa",2020-08-19,0,2.4,"Bidasoa"
"Dumboa",2020-05-20,0,0.1,"Bidasoa"
"Dumboa",2020-06-16,0,0,"Bidasoa"
"Dumboa",2020-05-19,0,0.1,"Bidasoa"
"Dumboa",2020-09-11,6,5.3,"Bidasoa"
"Dumboa",2020-09-10,3,5.6,"Bidasoa"
"Durango",2020-08-13,1,2.7,"Barrualde - Galdakao"
"Durango",2020-07-12,0,0.3,"Barrualde - Galdakao"
"Durango",2020-05-29,0,0,"Barrualde - Galdakao"
"Durango",2020-08-02,3,1.9,"Barrualde - Galdakao"
"Durango",2020-06-01,0,0,"Barrualde - Galdakao"
"Durango",2020-07-19,0,0,"Barrualde - Galdakao"
"Durango",2020-05-23,0,0.1,"Barrualde - Galdakao"
"Durango",2020-09-07,13,10.3,"Barrualde - Galdakao"
"Durango",2020-09-01,9,5.9,"Barrualde - Galdakao"
"Durango",2020-05-25,0,0,"Barrualde - Galdakao"
"Durango",2020-06-15,0,0,"Barrualde - Galdakao"
"Durango",2020-07-29,4,1.3,"Barrualde - Galdakao"
"Durango",2020-06-21,0,0,"Barrualde - Galdakao"
"Durango",2020-07-31,3,1.7,"Barrualde - Galdakao"
"Durango",2020-05-26,0,0,"Barrualde - Galdakao"
"Durango",2020-07-25,1,1.1,"Barrualde - Galdakao"
"Durango",2020-05-28,0,0,"Barrualde - Galdakao"
"Durango",2020-06-13,0,0,"Barrualde - Galdakao"
"Durango",2020-09-19,4,9.4,"Barrualde - Galdakao"
"Durango",2020-08-05,3,1.9,"Barrualde - Galdakao"
"Durango",2020-07-15,0,0,"Barrualde - Galdakao"
"Durango",2020-06-29,0,0,"Barrualde - Galdakao"
"Durango",2020-08-09,4,2.4,"Barrualde - Galdakao"
"Durango",2020-07-01,0,0.1,"Barrualde - Galdakao"
"Durango",2020-07-14,0,0.1,"Barrualde - Galdakao"
"Durango",2020-08-14,9,3.9,"Barrualde - Galdakao"
"Durango",2020-07-10,0,0.3,"Barrualde - Galdakao"
"Durango",2020-05-20,0,0.1,"Barrualde - Galdakao"
"Durango",2020-06-27,0,0,"Barrualde - Galdakao"
"Durango",2020-08-07,1,1.6,"Barrualde - Galdakao"
"Durango",2020-05-27,0,0,"Barrualde - Galdakao"
"Durango",2020-07-30,2,1.4,"Barrualde - Galdakao"
"Durango",2020-06-26,0,0,"Barrualde - Galdakao"
"Durango",2020-07-26,1,1.3,"Barrualde - Galdakao"
"Durango",2020-06-11,0,0,"Barrualde - Galdakao"
"Durango",2020-05-22,0,0.1,"Barrualde - Galdakao"
"Durango",2020-07-11,0,0.3,"Barrualde - Galdakao"
"Durango",2020-07-18,0,0,"Barrualde - Galdakao"
"Durango",2020-08-06,2,1.9,"Barrualde - Galdakao"
"Durango",2020-08-23,8,5,"Barrualde - Galdakao"
"Durango",2020-06-23,0,0,"Barrualde - Galdakao"
"Durango",2020-08-29,12,7.1,"Barrualde - Galdakao"
"Durango",2020-08-21,3,4.1,"Barrualde - Galdakao"
"Durango",2020-08-11,1,3,"Barrualde - Galdakao"
"Durango",2020-06-08,0,0,"Barrualde - Galdakao"
"Durango",2020-06-14,0,0,"Barrualde - Galdakao"
"Durango",2020-08-17,2,3.3,"Barrualde - Galdakao"
"Durango",2020-09-17,20,10.3,"Barrualde - Galdakao"
"Durango",2020-06-30,1,0.1,"Barrualde - Galdakao"
"Durango",2020-05-30,0,0,"Barrualde - Galdakao"
"Durango",2020-08-30,2,6.3,"Barrualde - Galdakao"
"Durango",2020-06-10,0,0,"Barrualde - Galdakao"
"Durango",2020-08-20,9,5,"Barrualde - Galdakao"
"Durango",2020-09-10,8,10.6,"Barrualde - Galdakao"
"Durango",2020-07-28,0,1,"Barrualde - Galdakao"
"Durango",2020-07-04,0,0.1,"Barrualde - Galdakao"
"Durango",2020-07-23,1,0.9,"Barrualde - Galdakao"
"Durango",2020-08-28,3,6.3,"Barrualde - Galdakao"
"Durango",2020-08-12,2,2.9,"Barrualde - Galdakao"
"Durango",2020-07-24,1,1,"Barrualde - Galdakao"
"Durango",2020-09-09,9,11.3,"Barrualde - Galdakao"
"Durango",2020-06-28,0,0,"Barrualde - Galdakao"
"Durango",2020-09-14,9,9.4,"Barrualde - Galdakao"
"Durango",2020-09-03,13,7.3,"Barrualde - Galdakao"
"Durango",2020-06-20,0,0,"Barrualde - Galdakao"
"Durango",2020-09-21,10,9,"Barrualde - Galdakao"
"Durango",2020-08-08,5,2.3,"Barrualde - Galdakao"
"Durango",2020-07-27,1,1.1,"Barrualde - Galdakao"
"Durango",2020-06-07,0,0,"Barrualde - Galdakao"
"Durango",2020-08-25,5,6.7,"Barrualde - Galdakao"
"Durango",2020-04-13,0,NA,"Barrualde - Galdakao"
"Durango",2020-08-01,0,1.6,"Barrualde - Galdakao"
"Durango",2020-07-13,0,0.1,"Barrualde - Galdakao"
"Durango",2020-09-16,15,8.6,"Barrualde - Galdakao"
"Durango",2020-06-02,0,0,"Barrualde - Galdakao"
"Durango",2020-09-22,9,10,"Barrualde - Galdakao"
"Durango",2020-09-13,6,10,"Barrualde - Galdakao"
"Durango",2020-06-12,0,0,"Barrualde - Galdakao"
"Durango",2020-09-08,14,11,"Barrualde - Galdakao"
"Durango",2020-07-20,2,0.3,"Barrualde - Galdakao"
"Durango",2020-08-22,6,4.6,"Barrualde - Galdakao"
"Durango",2020-08-04,0,2,"Barrualde - Galdakao"
"Durango",2020-09-18,10,9.9,"Barrualde - Galdakao"
"Durango",2020-09-11,13,10.4,"Barrualde - Galdakao"
"Durango",2020-05-24,0,0.1,"Barrualde - Galdakao"
"Durango",2020-06-09,0,0,"Barrualde - Galdakao"
"Durango",2020-05-15,0,NA,"Barrualde - Galdakao"
"Durango",2020-07-16,0,0,"Barrualde - Galdakao"
"Durango",2020-06-25,0,0,"Barrualde - Galdakao"
"Durango",2020-08-03,2,2,"Barrualde - Galdakao"
"Durango",2020-06-19,0,0,"Barrualde - Galdakao"
"Durango",2020-05-21,0,0.1,"Barrualde - Galdakao"
"Durango",2020-07-07,0,0.1,"Barrualde - Galdakao"
"Durango",2020-09-12,7,10.1,"Barrualde - Galdakao"
"Durango",2020-05-17,0,NA,"Barrualde - Galdakao"
"Durango",2020-07-09,0,0.3,"Barrualde - Galdakao"
"Durango",2020-09-15,2,7.7,"Barrualde - Galdakao"
"Durango",2020-06-16,0,0,"Barrualde - Galdakao"
"Durango",2020-09-04,14,8.9,"Barrualde - Galdakao"
"Durango",2020-05-16,0,NA,"Barrualde - Galdakao"
"Durango",2020-07-22,2,0.7,"Barrualde - Galdakao"
"Durango",2020-08-31,5,5.3,"Barrualde - Galdakao"
"Durango",2020-05-19,0,0.1,"Barrualde - Galdakao"
"Durango",2020-07-03,0,0.1,"Barrualde - Galdakao"
"Durango",2020-08-24,12,6.4,"Barrualde - Galdakao"
"Durango",2020-08-10,5,2.9,"Barrualde - Galdakao"
"Durango",2020-05-18,1,NA,"Barrualde - Galdakao"
"Durango",2020-08-26,5,6.9,"Barrualde - Galdakao"
"Durango",2020-05-14,0,NA,"Barrualde - Galdakao"
"Durango",2020-08-19,4,3.9,"Barrualde - Galdakao"
"Durango",2020-07-06,1,0.3,"Barrualde - Galdakao"
"Durango",2020-08-27,5,6.3,"Barrualde - Galdakao"
"Durango",2020-06-18,0,0,"Barrualde - Galdakao"
"Durango",2020-07-21,1,0.4,"Barrualde - Galdakao"
"Durango",2020-07-02,0,0.1,"Barrualde - Galdakao"
"Durango",2020-09-02,7,6.1,"Barrualde - Galdakao"
"Durango",2020-08-15,3,3.6,"Barrualde - Galdakao"
"Durango",2020-08-16,5,3.7,"Barrualde - Galdakao"
"Durango",2020-06-03,0,0,"Barrualde - Galdakao"
"Durango",2020-09-06,7,9.1,"Barrualde - Galdakao"
"Durango",2020-07-08,1,0.3,"Barrualde - Galdakao"
"Durango",2020-06-04,0,0,"Barrualde - Galdakao"
"Durango",2020-07-05,0,0.1,"Barrualde - Galdakao"
"Durango",2020-06-06,0,0,"Barrualde - Galdakao"
