"date","hospital","hospitalizados","provincia","uci","fallecidos","fallecidos_cum","altas","altas_cum","total_ingresados","daily_totat_ingresados","daily_deceassed","daily_deceassed_avg"
2020-03-16,"14 Sta Marina",26,"Bizkaia",0,0,0,3,17,43,5,0,0
2020-03-16,"15 Gorliz",8,"Bizkaia",0,0,0,1,8,16,0,0,0
2020-03-16,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,0
2020-03-16,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-16,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-16,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,2,4,1,0,0
2020-03-17,"01 Araba",234,"Araba/Álava",26,5,33,31,196,489,56,5,4.3
2020-03-17,"02 Cruces",71,"Bizkaia",10,0,0,7,48,129,16,0,0
2020-03-17,"03 Donosti",33,"Gipuzkoa",2,0,3,3,29,67,9,0,0.4
2020-03-17,"04 Basurto",55,"Bizkaia",3,1,1,10,53,112,11,1,0.1
2020-03-17,"05 Galdakao",62,"Bizkaia",7,3,9,6,45,123,19,3,1
2020-03-17,"06 Zumarraga",4,"Gipuzkoa",0,0,0,0,5,9,1,0,0
2020-03-17,"07 Bidasoa",2,"Gipuzkoa",0,0,0,0,5,7,0,0,0
2020-03-17,"08 Mendaro",4,"Gipuzkoa",0,0,0,0,1,5,1,0,0
2020-03-17,"09 Alto Deba",9,"Gipuzkoa",0,0,2,0,5,16,1,0,0.3
2020-03-17,"10 San Eloy",14,"Bizkaia",0,0,0,1,9,23,3,0,0
2020-03-17,"11 Urduliz",15,"Bizkaia",0,0,1,2,10,26,8,0,0.1
2020-03-17,"12 Eibar",15,"Gipuzkoa",0,0,0,0,0,15,3,0,0
2020-03-17,"13 Leza",6,"Araba/Álava",0,0,0,0,7,13,0,0,0
2020-03-17,"14 Sta Marina",30,"Bizkaia",0,0,0,2,19,49,6,0,0
2020-03-17,"15 Gorliz",8,"Bizkaia",0,0,0,0,8,16,0,0,0
2020-03-17,"ÁLAVA PSIQUIÁTRICO H.",34,"Araba/Álava",0,0,0,0,0,34,0,0,0
2020-03-17,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-17,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-17,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,2,4,0,0,0
2020-03-18,"01 Araba",246,"Araba/Álava",29,9,42,38,234,551,62,9,5.1
2020-03-18,"02 Cruces",95,"Bizkaia",11,2,2,9,57,165,36,2,0.3
2020-03-18,"03 Donosti",41,"Gipuzkoa",2,1,4,2,31,78,11,1,0.4
2020-03-18,"04 Basurto",61,"Bizkaia",7,0,1,4,57,126,14,0,0.1
2020-03-18,"05 Galdakao",72,"Bizkaia",8,2,11,9,54,145,22,2,1.3
2020-03-18,"06 Zumarraga",6,"Gipuzkoa",0,0,0,0,5,11,2,0,0
2020-03-18,"07 Bidasoa",5,"Gipuzkoa",0,0,0,0,5,10,3,0,0
2020-03-18,"08 Mendaro",6,"Gipuzkoa",0,0,0,0,1,7,2,0,0
2020-03-18,"09 Alto Deba",10,"Gipuzkoa",0,0,2,0,5,17,1,0,0.1
2020-03-18,"10 San Eloy",13,"Bizkaia",0,0,0,4,13,26,3,0,0
2020-03-18,"11 Urduliz",20,"Bizkaia",0,0,1,1,11,32,6,0,0.1
2020-03-18,"12 Eibar",18,"Gipuzkoa",0,0,0,0,0,18,3,0,0
2020-03-18,"13 Leza",6,"Araba/Álava",0,0,0,0,7,13,0,0,0
2020-03-18,"14 Sta Marina",38,"Bizkaia",0,0,0,2,21,59,10,0,0
2020-03-18,"15 Gorliz",8,"Bizkaia",0,0,0,1,9,17,1,0,0
2020-03-18,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,1,0,0
2020-03-18,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-18,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-18,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,2,4,0,0,0
2020-03-19,"01 Araba",282,"Araba/Álava",30,12,54,14,248,614,63,12,6.4
2020-03-19,"02 Cruces",106,"Bizkaia",15,0,2,4,61,184,19,0,0.3
2020-03-19,"03 Donosti",50,"Gipuzkoa",4,0,4,0,31,89,11,0,0.4
2020-03-19,"04 Basurto",84,"Bizkaia",11,2,3,0,57,155,29,2,0.4
2020-03-19,"05 Galdakao",83,"Bizkaia",10,2,13,5,59,165,20,2,1.6
2020-03-19,"06 Zumarraga",6,"Gipuzkoa",0,0,0,0,5,11,0,0,0
2020-03-19,"07 Bidasoa",5,"Gipuzkoa",0,0,0,0,5,10,0,0,0
2020-03-19,"08 Mendaro",6,"Gipuzkoa",0,0,0,0,1,7,0,0,0
2020-03-19,"09 Alto Deba",9,"Gipuzkoa",0,1,3,1,6,18,1,1,0.3
2020-03-19,"10 San Eloy",15,"Bizkaia",0,0,0,2,15,30,4,0,0
2020-03-19,"11 Urduliz",33,"Bizkaia",0,0,1,0,11,45,13,0,0.1
2020-03-19,"12 Eibar",18,"Gipuzkoa",0,1,1,1,1,20,2,1,0.1
2020-03-19,"13 Leza",5,"Araba/Álava",0,0,0,1,8,13,0,0,0
2020-03-19,"14 Sta Marina",42,"Bizkaia",0,1,1,1,22,65,6,1,0.1
2020-03-19,"15 Gorliz",9,"Bizkaia",0,0,0,0,9,18,1,0,0
2020-03-19,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-19,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-19,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-19,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,2,4,0,0,0
2020-03-20,"01 Araba",303,"Araba/Álava",31,3,57,38,286,677,63,3,6.4
2020-03-20,"02 Cruces",118,"Bizkaia",21,0,2,5,66,207,23,0,0.3
2020-03-20,"03 Donosti",56,"Gipuzkoa",6,2,6,5,36,104,15,2,0.7
2020-03-20,"04 Basurto",100,"Bizkaia",12,2,5,10,67,184,29,2,0.7
2020-03-20,"05 Galdakao",101,"Bizkaia",10,0,13,5,64,188,23,0,1.6
2020-03-20,"06 Zumarraga",5,"Gipuzkoa",0,0,0,1,6,11,0,0,0
2020-03-20,"07 Bidasoa",7,"Gipuzkoa",0,0,0,0,5,12,2,0,0
2020-03-20,"08 Mendaro",9,"Gipuzkoa",0,0,0,1,2,11,4,0,0
2020-03-20,"09 Alto Deba",20,"Gipuzkoa",0,0,3,2,8,31,13,0,0.3
2020-03-20,"10 San Eloy",15,"Bizkaia",0,0,0,6,21,36,6,0,0
2020-03-20,"11 Urduliz",35,"Bizkaia",0,1,2,2,13,50,5,1,0.3
2020-03-20,"12 Eibar",18,"Gipuzkoa",0,1,2,3,4,24,4,1,0.3
2020-03-20,"13 Leza",5,"Araba/Álava",0,0,0,0,8,13,0,0,0
2020-03-20,"14 Sta Marina",56,"Bizkaia",0,0,1,2,24,81,16,0,0.1
2020-03-20,"15 Gorliz",6,"Bizkaia",0,0,0,4,13,19,1,0,0
2020-03-20,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-20,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-20,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-20,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,2,4,0,0,0
2020-03-21,"01 Araba",335,"Araba/Álava",32,9,66,28,314,747,70,9,7.1
2020-03-21,"02 Cruces",146,"Bizkaia",23,0,2,5,71,242,35,0,0.3
2020-03-21,"03 Donosti",65,"Gipuzkoa",8,1,7,2,38,118,14,1,0.9
2020-03-21,"04 Basurto",129,"Bizkaia",11,2,7,7,74,221,37,2,1
2020-03-21,"05 Galdakao",121,"Bizkaia",11,7,20,14,78,230,42,7,2.4
2020-03-21,"06 Zumarraga",7,"Gipuzkoa",0,0,0,0,6,13,2,0,0
2020-03-21,"07 Bidasoa",10,"Gipuzkoa",0,1,1,2,7,18,6,1,0.1
2020-03-21,"08 Mendaro",11,"Gipuzkoa",0,0,0,0,2,13,2,0,0
2020-03-21,"09 Alto Deba",22,"Gipuzkoa",0,0,3,1,9,34,3,0,0.3
2020-03-21,"10 San Eloy",18,"Bizkaia",0,0,0,1,22,40,4,0,0
2020-03-21,"11 Urduliz",52,"Bizkaia",2,0,2,0,13,69,19,0,0.3
2020-03-21,"12 Eibar",19,"Gipuzkoa",0,1,3,1,5,27,3,1,0.4
2020-03-21,"13 Leza",5,"Araba/Álava",0,0,0,0,8,13,0,0,0
2020-03-21,"14 Sta Marina",70,"Bizkaia",0,1,2,1,25,97,16,1,0.3
2020-03-21,"15 Gorliz",8,"Bizkaia",0,0,0,1,14,22,3,0,0
2020-03-21,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-21,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-21,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-21,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,2,4,0,0,0
2020-03-22,"01 Araba",334,"Araba/Álava",33,4,70,29,343,780,33,4,6.3
2020-03-22,"02 Cruces",164,"Bizkaia",32,3,5,2,73,274,32,3,0.7
2020-03-22,"03 Donosti",73,"Gipuzkoa",11,1,8,0,38,130,12,1,0.9
2020-03-22,"04 Basurto",152,"Bizkaia",12,2,9,3,77,250,29,2,1.3
2020-03-22,"05 Galdakao",128,"Bizkaia",11,2,22,7,85,246,16,2,2.6
2020-03-22,"06 Zumarraga",10,"Gipuzkoa",0,0,0,0,6,16,3,0,0
2020-03-22,"07 Bidasoa",10,"Gipuzkoa",0,0,1,2,9,20,2,0,0.1
2020-03-22,"08 Mendaro",12,"Gipuzkoa",0,0,0,0,2,14,1,0,0
2020-03-22,"09 Alto Deba",24,"Gipuzkoa",0,0,3,0,9,36,2,0,0.1
2020-03-22,"10 San Eloy",20,"Bizkaia",3,0,0,0,22,45,5,0,0
2020-03-22,"11 Urduliz",63,"Bizkaia",1,0,2,3,16,82,13,0,0.1
2020-03-22,"12 Eibar",20,"Gipuzkoa",0,0,3,0,5,28,1,0,0.4
2020-03-22,"13 Leza",5,"Araba/Álava",0,0,0,0,8,13,0,0,0
2020-03-22,"14 Sta Marina",88,"Bizkaia",0,1,3,1,26,117,20,1,0.4
2020-03-22,"15 Gorliz",12,"Bizkaia",0,1,1,1,15,28,6,1,0.1
2020-03-22,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-22,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-22,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-22,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,2,4,0,0,0
2020-03-23,"01 Araba",327,"Araba/Álava",36,5,75,53,396,834,54,5,6.7
2020-03-23,"02 Cruces",179,"Bizkaia",36,1,6,15,88,309,35,1,0.9
2020-03-23,"03 Donosti",92,"Gipuzkoa",14,1,9,4,42,157,27,1,0.9
2020-03-23,"04 Basurto",162,"Bizkaia",17,0,9,23,100,288,38,0,1.3
2020-03-23,"05 Galdakao",133,"Bizkaia",12,5,27,12,97,269,23,5,3
2020-03-23,"06 Zumarraga",9,"Gipuzkoa",0,0,0,3,9,18,2,0,0
2020-03-23,"07 Bidasoa",10,"Gipuzkoa",0,0,1,3,12,23,3,0,0.1
2020-03-23,"08 Mendaro",18,"Gipuzkoa",0,0,0,0,2,20,6,0,0
2020-03-23,"09 Alto Deba",28,"Gipuzkoa",0,1,4,3,12,44,8,1,0.3
2020-03-23,"10 San Eloy",26,"Bizkaia",3,0,0,3,25,54,9,0,0
2020-03-23,"11 Urduliz",70,"Bizkaia",0,0,2,2,18,90,8,0,0.1
2020-03-23,"12 Eibar",20,"Gipuzkoa",0,1,4,1,6,30,2,1,0.6
2020-03-23,"13 Leza",5,"Araba/Álava",0,0,0,0,8,13,0,0,0
2020-03-23,"14 Sta Marina",106,"Bizkaia",0,0,3,1,27,136,19,0,0.4
2020-03-23,"15 Gorliz",16,"Bizkaia",0,1,2,2,17,35,7,1,0.3
2020-03-23,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-23,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-23,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-23,"ZAMUDIO H.",1,"Bizkaia",0,0,0,1,3,4,0,0,0
2020-03-24,"01 Araba",355,"Araba/Álava",38,10,85,54,450,928,94,10,7.4
2020-03-24,"02 Cruces",212,"Bizkaia",43,0,6,21,109,370,61,0,0.9
2020-03-24,"03 Donosti",103,"Gipuzkoa",20,1,10,12,54,187,30,1,1
2020-03-24,"04 Basurto",198,"Bizkaia",21,3,12,12,112,343,55,3,1.6
2020-03-24,"05 Galdakao",163,"Bizkaia",13,3,30,13,110,316,47,3,3
2020-03-24,"06 Zumarraga",12,"Gipuzkoa",0,0,0,0,9,21,3,0,0
2020-03-24,"07 Bidasoa",12,"Gipuzkoa",0,0,1,0,12,25,2,0,0.1
2020-03-24,"08 Mendaro",20,"Gipuzkoa",0,0,0,1,3,23,3,0,0
2020-03-24,"09 Alto Deba",30,"Gipuzkoa",0,0,4,2,14,48,4,0,0.3
2020-03-24,"10 San Eloy",29,"Bizkaia",2,0,0,10,35,66,12,0,0
2020-03-24,"11 Urduliz",87,"Bizkaia",2,0,2,3,21,112,22,0,0.1
2020-03-24,"12 Eibar",26,"Gipuzkoa",0,3,7,3,9,42,12,3,1
2020-03-24,"13 Leza",5,"Araba/Álava",0,0,0,0,8,13,0,0,0
2020-03-24,"14 Sta Marina",120,"Bizkaia",0,1,4,3,30,154,18,1,0.6
2020-03-24,"15 Gorliz",22,"Bizkaia",0,0,2,0,17,41,6,0,0.3
2020-03-24,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-24,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-24,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-24,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,3,4,0,0,0
2020-03-25,"01 Araba",365,"Araba/Álava",39,3,88,53,503,995,67,3,6.6
2020-03-25,"02 Cruces",231,"Bizkaia",52,2,8,22,131,422,52,2,0.9
2020-03-25,"03 Donosti",118,"Gipuzkoa",27,1,11,11,65,221,34,1,1
2020-03-25,"04 Basurto",215,"Bizkaia",24,4,16,29,141,396,53,4,2.1
2020-03-25,"05 Galdakao",196,"Bizkaia",18,5,35,16,126,375,59,5,3.4
2020-03-25,"06 Zumarraga",13,"Gipuzkoa",0,0,0,2,11,24,3,0,0
2020-03-25,"07 Bidasoa",15,"Gipuzkoa",0,1,2,2,14,31,6,1,0.3
2020-03-25,"08 Mendaro",24,"Gipuzkoa",0,0,0,3,6,30,7,0,0
2020-03-25,"09 Alto Deba",24,"Gipuzkoa",0,2,6,10,24,54,6,2,0.6
2020-03-25,"10 San Eloy",32,"Bizkaia",4,0,0,7,42,78,12,0,0
2020-03-25,"11 Urduliz",92,"Bizkaia",0,1,3,13,34,129,17,1,0.3
2020-03-25,"12 Eibar",26,"Gipuzkoa",0,2,9,3,12,47,5,2,1.3
2020-03-25,"13 Leza",4,"Araba/Álava",0,0,0,1,9,13,0,0,0
2020-03-25,"14 Sta Marina",122,"Bizkaia",0,3,7,7,37,166,12,3,1
2020-03-25,"15 Gorliz",38,"Bizkaia",0,0,2,0,17,57,16,0,0.3
2020-03-25,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-25,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-25,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-25,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,3,4,0,0,0
2020-03-26,"01 Araba",360,"Araba/Álava",37,3,91,57,560,1048,53,3,5.3
2020-03-26,"02 Cruces",245,"Bizkaia",58,3,11,21,152,466,44,3,1.3
2020-03-26,"03 Donosti",155,"Gipuzkoa",30,1,12,7,72,269,48,1,1.1
2020-03-26,"04 Basurto",241,"Bizkaia",27,1,17,32,173,458,62,1,2
2020-03-26,"05 Galdakao",210,"Bizkaia",20,2,37,18,144,411,36,2,3.4
2020-03-26,"06 Zumarraga",14,"Gipuzkoa",0,0,0,3,14,28,4,0,0
2020-03-26,"07 Bidasoa",17,"Gipuzkoa",0,1,3,3,17,37,6,1,0.4
2020-03-26,"08 Mendaro",29,"Gipuzkoa",0,0,0,2,8,37,7,0,0
2020-03-26,"09 Alto Deba",28,"Gipuzkoa",0,0,6,2,26,60,6,0,0.4
2020-03-26,"10 San Eloy",27,"Bizkaia",1,0,0,13,55,83,5,0,0
2020-03-26,"11 Urduliz",93,"Bizkaia",3,1,4,6,40,140,11,1,0.4
2020-03-26,"12 Eibar",33,"Gipuzkoa",0,1,10,1,13,56,9,1,1.3
2020-03-26,"13 Leza",7,"Araba/Álava",0,0,0,0,9,16,3,0,0
2020-03-26,"14 Sta Marina",128,"Bizkaia",0,6,13,11,48,189,23,6,1.7
2020-03-26,"15 Gorliz",53,"Bizkaia",0,1,3,1,18,74,17,1,0.4
2020-03-26,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-26,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-26,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-26,"ZAMUDIO H.",1,"Bizkaia",0,0,0,0,3,4,0,0,0
2020-03-27,"01 Araba",350,"Araba/Álava",40,6,97,58,618,1105,57,6,5.7
2020-03-27,"02 Cruces",254,"Bizkaia",66,2,13,28,180,513,47,2,1.6
2020-03-27,"03 Donosti",160,"Gipuzkoa",33,1,13,15,87,293,24,1,1
2020-03-27,"04 Basurto",223,"Bizkaia",33,0,17,50,223,496,38,0,1.7
2020-03-27,"05 Galdakao",200,"Bizkaia",19,4,41,39,183,443,32,4,4
2020-03-27,"06 Zumarraga",14,"Gipuzkoa",0,0,0,2,16,30,2,0,0
2020-03-27,"07 Bidasoa",18,"Gipuzkoa",0,1,4,3,20,42,5,1,0.6
2020-03-27,"08 Mendaro",34,"Gipuzkoa",0,0,0,2,10,44,7,0,0
2020-03-27,"09 Alto Deba",31,"Gipuzkoa",0,0,6,1,27,64,4,0,0.4
2020-03-27,"10 San Eloy",33,"Bizkaia",2,0,0,3,58,93,10,0,0
2020-03-27,"11 Urduliz",86,"Bizkaia",4,1,5,18,58,153,13,1,0.4
2020-03-27,"12 Eibar",35,"Gipuzkoa",0,1,11,3,16,62,6,1,1.3
2020-03-27,"13 Leza",6,"Araba/Álava",0,0,0,1,10,16,0,0,0
2020-03-27,"14 Sta Marina",120,"Bizkaia",0,5,18,15,63,201,12,5,2.4
2020-03-27,"15 Gorliz",61,"Bizkaia",0,1,4,1,19,84,10,1,0.6
2020-03-27,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-27,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-27,"ZALDIBAR H.",0,"Bizkaia",0,NA,0,NA,0,0,0,0,0
2020-03-27,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,3,5,1,0,0
2020-03-28,"01 Araba",357,"Araba/Álava",41,7,104,25,643,1145,40,7,5.4
2020-03-28,"02 Cruces",277,"Bizkaia",68,4,17,11,191,553,40,4,2.1
2020-03-28,"03 Donosti",173,"Gipuzkoa",35,5,18,14,101,327,34,5,1.6
2020-03-28,"04 Basurto",269,"Bizkaia",33,2,19,12,235,556,60,2,1.7
2020-03-28,"05 Galdakao",206,"Bizkaia",20,4,45,25,208,479,36,4,3.6
2020-03-28,"06 Zumarraga",17,"Gipuzkoa",0,0,0,0,16,33,3,0,0
2020-03-28,"07 Bidasoa",22,"Gipuzkoa",0,1,5,1,21,48,6,1,0.6
2020-03-28,"08 Mendaro",36,"Gipuzkoa",0,0,0,0,10,46,2,0,0
2020-03-28,"09 Alto Deba",31,"Gipuzkoa",0,1,7,4,31,69,5,1,0.6
2020-03-28,"10 San Eloy",37,"Bizkaia",2,0,0,4,62,101,8,0,0
2020-03-28,"11 Urduliz",97,"Bizkaia",5,0,5,2,60,167,14,0,0.4
2020-03-28,"12 Eibar",37,"Gipuzkoa",0,1,12,1,17,66,4,1,1.3
2020-03-28,"13 Leza",5,"Araba/Álava",0,0,0,1,11,16,0,0,0
2020-03-28,"14 Sta Marina",124,"Bizkaia",0,5,23,6,69,216,15,5,3
2020-03-28,"15 Gorliz",66,"Bizkaia",0,2,6,2,21,93,9,2,0.9
2020-03-28,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-28,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-28,"ZALDIBAR H.",4,"Bizkaia",0,0,0,0,0,4,4,0,0
2020-03-28,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,3,5,0,0,0
2020-03-29,"01 Araba",355,"Araba/Álava",39,7,111,31,674,1179,34,7,5.9
2020-03-29,"02 Cruces",291,"Bizkaia",68,1,18,6,197,574,21,1,1.9
2020-03-29,"03 Donosti",177,"Gipuzkoa",38,3,21,10,111,347,20,3,1.9
2020-03-29,"04 Basurto",261,"Bizkaia",38,3,22,22,257,578,22,3,1.9
2020-03-29,"05 Galdakao",216,"Bizkaia",19,4,49,12,220,504,25,4,3.9
2020-03-29,"06 Zumarraga",17,"Gipuzkoa",0,0,0,0,16,33,0,0,0
2020-03-29,"07 Bidasoa",22,"Gipuzkoa",0,0,5,0,21,48,0,0,0.6
2020-03-29,"08 Mendaro",38,"Gipuzkoa",0,0,0,2,12,50,4,0,0
2020-03-29,"09 Alto Deba",31,"Gipuzkoa",0,1,8,3,34,73,4,1,0.7
2020-03-29,"10 San Eloy",35,"Bizkaia",1,0,0,5,67,103,2,0,0
2020-03-29,"11 Urduliz",106,"Bizkaia",3,0,5,2,62,176,9,0,0.4
2020-03-29,"12 Eibar",39,"Gipuzkoa",0,2,14,2,19,72,6,2,1.6
2020-03-29,"13 Leza",5,"Araba/Álava",0,0,0,0,11,16,0,0,0
2020-03-29,"14 Sta Marina",133,"Bizkaia",0,3,26,3,72,231,15,3,3.3
2020-03-29,"15 Gorliz",66,"Bizkaia",0,1,7,4,25,98,5,1,0.9
2020-03-29,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-29,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-29,"ZALDIBAR H.",7,"Bizkaia",0,0,0,0,0,7,3,0,0
2020-03-29,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,3,5,0,0,0
2020-03-30,"01 Araba",342,"Araba/Álava",35,12,123,60,734,1234,55,12,6.9
2020-03-30,"02 Cruces",263,"Bizkaia",70,6,24,53,250,607,33,6,2.6
2020-03-30,"03 Donosti",167,"Gipuzkoa",41,3,24,32,143,375,28,3,2.1
2020-03-30,"04 Basurto",243,"Bizkaia",39,3,25,43,300,607,29,3,2.3
2020-03-30,"05 Galdakao",188,"Bizkaia",23,2,51,38,258,520,16,2,3.4
2020-03-30,"06 Zumarraga",16,"Gipuzkoa",0,0,0,6,22,38,5,0,0
2020-03-30,"07 Bidasoa",24,"Gipuzkoa",0,0,5,2,23,52,4,0,0.6
2020-03-30,"08 Mendaro",40,"Gipuzkoa",0,0,0,1,13,53,3,0,0
2020-03-30,"09 Alto Deba",23,"Gipuzkoa",0,0,8,9,43,74,1,0,0.6
2020-03-30,"10 San Eloy",35,"Bizkaia",1,0,0,9,76,112,9,0,0
2020-03-30,"11 Urduliz",91,"Bizkaia",5,0,5,19,81,182,6,0,0.4
2020-03-30,"12 Eibar",40,"Gipuzkoa",0,0,14,2,21,75,3,0,1.4
2020-03-30,"13 Leza",5,"Araba/Álava",0,0,0,0,11,16,0,0,0
2020-03-30,"14 Sta Marina",135,"Bizkaia",0,2,28,8,80,243,12,2,3.6
2020-03-30,"15 Gorliz",59,"Bizkaia",0,6,13,11,36,108,10,6,1.6
2020-03-30,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-30,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-30,"ZALDIBAR H.",13,"Bizkaia",0,0,0,0,0,13,6,0,0
2020-03-30,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,3,5,0,0,0
2020-03-31,"01 Araba",312,"Araba/Álava",34,12,135,62,796,1277,43,12,7.1
2020-03-31,"02 Cruces",259,"Bizkaia",70,2,26,43,293,648,41,2,2.9
2020-03-31,"03 Donosti",153,"Gipuzkoa",46,1,25,33,176,400,25,1,2.1
2020-03-31,"04 Basurto",252,"Bizkaia",40,4,29,39,339,660,53,4,2.4
2020-03-31,"05 Galdakao",183,"Bizkaia",26,2,53,25,283,545,25,2,3.3
2020-03-31,"06 Zumarraga",20,"Gipuzkoa",0,0,0,2,24,44,6,0,0
2020-03-31,"07 Bidasoa",23,"Gipuzkoa",0,0,5,4,27,55,3,0,0.6
2020-03-31,"08 Mendaro",35,"Gipuzkoa",0,0,0,9,22,57,4,0,0
2020-03-31,"09 Alto Deba",21,"Gipuzkoa",0,0,8,3,46,75,1,0,0.6
2020-03-31,"10 San Eloy",36,"Bizkaia",2,0,0,2,78,116,4,0,0
2020-03-31,"11 Urduliz",90,"Bizkaia",6,0,5,13,94,195,13,0,0.4
2020-03-31,"12 Eibar",47,"Gipuzkoa",0,0,14,0,21,82,7,0,1
2020-03-31,"13 Leza",5,"Araba/Álava",0,0,0,0,11,16,0,0,0
2020-03-31,"14 Sta Marina",141,"Bizkaia",0,5,33,8,88,262,19,5,4.1
2020-03-31,"15 Gorliz",62,"Bizkaia",0,3,16,8,44,122,14,3,2
2020-03-31,"ÁLAVA PSIQUIÁTRICO H.",35,"Araba/Álava",0,0,0,0,0,35,0,0,0
2020-03-31,"BERMEO H.",1,"Bizkaia",0,0,0,0,0,1,0,0,0
2020-03-31,"ZALDIBAR H.",18,"Bizkaia",0,0,0,0,0,18,5,0,0
2020-03-31,"ZAMUDIO H.",2,"Bizkaia",0,0,0,0,3,5,0,0,0
2020-04-01,"01 Araba",282,"Araba/Álava",37,7,142,66,862,1323,46,7,7.7
2020-04-01,"02 Cruces",270,"Bizkaia",71,2,28,32,325,694,46,2,2.9
2020-04-01,"03 Donosti",151,"Gipuzkoa",44,2,27,26,202,424,24,2,2.3
2020-04-01,"04 Basurto",267,"Bizkaia",41,2,31,30,369,708,48,2,2.1
2020-04-01,"05 Galdakao",183,"Bizkaia",26,4,57,25,308,574,29,4,3.1
2020-04-01,"06 Zumarraga",20,"Gipuzkoa",0,1,1,3,27,48,4,1,0.1
