"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
2020-07-31,"Pontevedra","Galicia",NA,NA,NA,NA,2,0,16,953,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-01,"Pontevedra","Galicia",NA,NA,NA,NA,2,0,16,959,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-02,"Pontevedra","Galicia",NA,NA,NA,NA,2,0,16,960,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-03,"Pontevedra","Galicia",NA,NA,NA,NA,2,0,16,963,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-04,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,964,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-05,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,971,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-06,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,982,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-07,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,984,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-08,"Pontevedra","Galicia",NA,NA,NA,NA,2,0,16,985,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-09,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,985,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-10,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,987,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-11,"Pontevedra","Galicia",NA,NA,NA,NA,1,0,16,990,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-12,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,990,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-13,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,998,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-14,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,999,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-08-15,"Pontevedra","Galicia",NA,NA,NA,NA,2,0,16,1009,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
