"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-05-04","Melilla","Melilla","","0","","28","2","0","2","","119","101","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-03","Melilla","Melilla","","2","","28","2","0","2","","119","101","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-02","Melilla","Melilla","","0","","29","2","0","2","","117","98","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-05-01","Melilla","Melilla","","0","","28","2","0","2","","115","96","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-30","Melilla","Melilla","","1","","28","2","0","2","","115","96","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-29","Melilla","Melilla","","0","","27","3","0","2","","114","96","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-28","Melilla","Melilla","","0","","28","3","0","2","","114","95","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-27","Melilla","Melilla","","4","","31","3","0","2","","114","92","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-26","Melilla","Melilla","","0","","32","5","0","2","","110","87","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-25","Melilla","Melilla","","3","","38","5","0","2","","121","81","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-24","Melilla","Melilla","","2","","39","5","0","2","","118","77","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-23","Melilla","Melilla","","3","","53","6","0","2","","116","81","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-22","Melilla","Melilla","","2","","56","8","0","2","","113","55","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-21","Melilla","Melilla","","1","","59","8","0","2","","111","50","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-20","Melilla","Melilla","","1","","62","9","0","2","","110","46","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-19","Melilla","Melilla","","2","","61","10","0","2","","109","46","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-18","Melilla","Melilla","","","","","10","0","2","","107","44","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-17","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-04-16","Melilla","Melilla","","","","","10","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-15","Melilla","Melilla","","","","","10","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-14","Melilla","Melilla","","","","","12","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-13","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-04-12","Melilla","Melilla","","","","","10","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-11","Melilla","Melilla","","","","","10","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-10","Melilla","Melilla","","","","","9","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-09","Melilla","Melilla","","","","","11","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-08","Melilla","Melilla","","","","","11","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-07","Melilla","Melilla","","","","","15","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-06","Melilla","Melilla","","","","","17","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-05","Melilla","Melilla","","","","","17","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-04","Melilla","Melilla","","","","","16","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-03","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-04-02","Melilla","Melilla","","","","","14","","2","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-04-01","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-31","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-30","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-29","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-28","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-27","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-26","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-25","Melilla","Melilla","","","","","7","","1","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-03-24","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-23","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-22","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-21","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-20","Melilla","Melilla","","","","","5","","0","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-03-19","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-18","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-17","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-16","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-15","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-14","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-13","Melilla","Melilla","","","","","2","","0","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-03-12","Melilla","Melilla","","","","","","","","","","","","","No hay datos"
"2020-03-11","Melilla","Melilla","","","","","0","","0","","","","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
